created_at,full_text,username,label_UK
Sun Nov 24 02:28:15 +0000 2024,Enak aja feminis mau disamain feminazi. Bedain feminis sama feminazi. Feminis itu visi misinya jelas feminazi mah betina yg suka tantrum war gender. Bisa bedain? Kontol,haditricoswara,"UK_patriarki, UK_misogyny"
Sun Nov 24 02:26:41 +0000 2024,@MIZU____UMI @menghanyurkan Ga gentar gue ngelawan feminazi mah cok. Stress apaan dah nih lagi gencar bantuin feminis buat basmi feminazi modelan elu. Semangat jadi betina hama dunianya yaa ?,haditricoswara,"UK_patriarki, UK_misogyny"
Sun Nov 24 00:12:55 +0000 2024,@aesculapiusw Betina &amp; group mentality mereka. mereka melihat kritikan ke feminis ini serangan ke kaum betina hanya karena kebanyakan feminis itu betina. Padahal ya betina-betina yg jd feminis ini kan cuma segelintir aja. ??,republic_id2,"UK_patriarki, UK_misogyny"
Sat Nov 23 22:55:01 +0000 2024,@orngautmnprds @haditricoswara Ga perlu jadi seorang feminis untuk kesal dikatain betina. Karena betina itu untuk hewan bukan manusia. Cukup punya akal sehat aja kalo yang ngatain sih maybe gaada akal sehatnya. Padahal ibu dia pasti juga pernah tantrum apakah ibunya bukan betina ?,risastyng,"UK_patriarki, UK_misogyny"
Sat Nov 23 17:34:21 +0000 2024,@tomiechains @orngautmnprds Yg hamil siapa? Noh betina2 yg memeknya diumbar alias sex bebas lu ceramahin tolol. Kasih tau kalau sex bebas itu ngerusak visi misi feminis yg sebenarnya. Giliran gini diributin bisi misi feminis yg sebernya ga di-highlight. Aakit lu semua betina tolol ,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 16:48:12 +0000 2024,pada ngamuk sama feminis yang ngatain dimwit tapi diem aja pas perempuan dikata-katain diancem dibunuh dibilang rahimnya gak guna dipanggil betina dipanggil lonte. Very telling.,menghanyurkan,"UK_patriarki, UK_misogyny"
Sat Nov 23 12:39:15 +0000 2024,@iwantoutinhere @ikbenmoi @tasaralesya @meutiafaradilla Biarin aja. Mereka seneng bgt generisir laki giliran dibandingin ngamuk. Feminis mah gak gitu mereka perempuan yg beradab tdk pernah menyinggung gender sekalipun hanya bercerita. Yg kaya gitu disebut pejuang feminis? Mending dikubur aja anjing betina modelan gitu mah hama ,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 12:36:46 +0000 2024,@uWudangan @iwantoutinhere @ikbenmoi @tasaralesya @meutiafaradilla Ga ada feminis feminisan di twitter mah ya bocil tolol kalian cuman iri trhdp kehidupan perempuan lain yg memilih jalannya sendiri. Terbukti keributan di medsos didominasi akun anon yg tidak percaya diri akan hidupny alih2 support perempuan. Betina mending dikubur aja hama! ,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 12:24:22 +0000 2024,@uWudangan @iwantoutinhere @ikbenmoi @tasaralesya @meutiafaradilla Betina khusus sebutan buat binatang betina macem lu ya kaum lesbi yg berkedok feminis INGAT ITU!!! ,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 11:35:13 +0000 2024,@haditricoswara @iwantoutinhere @ikbenmoi @tasaralesya @meutiafaradilla Stop manggil diri lu pendukung feminis kalo manggil perempuan aja masih betina,uWudangan,"UK_patriarki, UK_misogyny"
Sat Nov 23 08:48:37 +0000 2024,@ChickenBrahma @claudyawest @foxtrotvlrt @Einekleinne Invalid opininya bang. Kebanyakan yg menggeserkan fungsi feminis itu betina betina lesbi modelan gini. Coba lu scroll reply gue bnyk bgt anj betina lesbi yg berlindung dibalik gerakan ini ,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 08:36:58 +0000 2024,Kata gue juga apa. Yg bela hak perempuan adalah betina betina lesbi yg berlindung dibalik feminis. Biar apa? Yak betul biar disangka pejuang padahl kaum lesbi ini yg membuat bergesernya fungsi feminis. Unlocked,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 08:22:27 +0000 2024,@kalunganjing @claudyawest @foxtrotvlrt @Einekleinne Lagian betina lesbi ngapain berlindung dibalik gerakan feminis? Ga ada oantes2nya ya anjing. Mending colmek aja pake timun. Gue yakin se yakin yakinnya emak lu menyesal dan terpaksa membesarkan seekor betina model elu!! ,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 08:20:14 +0000 2024,Betina lesbi berlindung dibalik feminis. Kan anjing ,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 08:06:50 +0000 2024,Feminis anjing: kalau perempuan sedang bercerita tuh didengerin dulu mungkin itu kisahnya ga usah mundang mending Meanwhile ketika cowok bercerita: Ada banyak mimpi yg terkubur dari ibumu Najis bgt kan betina betina feminis ini. Maunya didengarkan dari perspektif dia aja,haditricoswara,"UK_patriarki, UK_misogyny"
Sat Nov 23 01:05:06 +0000 2024,@combromisrooo @Hyandi_ @ismailhasan13 Cewek Michat aja masih sadar diri dibandingkan kaum betina rahim anget / feminis ,timotius_aprino,"UK_patriarki, UK_misogyny"
Fri Nov 22 17:26:39 +0000 2024,@ismailhasan13 Namanya juga kaum betina rahim anget / feminis Merasa paling bnr tapi ngak sadar diri... Kyk misalkan kaum mereka kepengen punya cowok rmh gede tapi kaum mereka kebanyakan itu masih tinggal di rmh gang sempit / bahkan cman ngekos... Value mereka masih dibawah rata ,timotius_aprino,"UK_patriarki, UK_misogyny"
Fri Nov 22 16:34:59 +0000 2024,And coba baca buku ada serigala betina dalam setiap diri perempuan katanya itu bagus dan ngebuka mata kita sebagai cwe ya ini buku feminis. Btw ini wish list gua yang belum kesampaian semoga bulan ini wish listnya bisa kebeli ya Aamiin,sweetbrownice,"UK_patriarki, UK_misogyny"
Tue Nov 19 08:25:21 +0000 2024,@adriandanarw Pernah beberapa kali ketemu sama feminis abangan. Ngomongnya ndakik2 soal kesetaraan tapi pas giliran pesen makan bilangnya ladies first donk . Feminis abangan hanyalah sekelompok betina yg pengen enaknya aja giliran yg gak enak dilimpahkan ke pejantan. ,Pamz_R,"UK_patriarki, UK_misogyny"
Thu Nov 14 09:28:22 +0000 2024,@brgsjks @fxkruly Bila ada isu curang and feminis and betina Twitter put 100% blame on men aku sebgai feminis nak gelak and menangis. Mana mungkin sebuah zakar dienakkan tanpa sebuah lorong yng membenarkan?? It's all about consent tapi bila curang salahkan satu pihak je?? Otak tu seluas pepek ke?,TheLux178993393,"UK_patriarki, UK_misogyny"
Wed Nov 13 02:20:46 +0000 2024,@gilbertkurnia1 @about_ftp Enak jd betina. Bisa pakai standar mana aja untuk memuat narasinya. Soal menafkahi pakai standar Islam. Mau hidup bebas ngentot sana sini tanpa konsekuensi &amp; akuntabilitas pakai standar Feminis.,republic_id2,"UK_patriarki, UK_misogyny"
Wed Nov 13 02:03:51 +0000 2024,@9Uy10j1gB2 bukan betina feminis namanya kalau belum standar ganda. ,republic_id2,"UK_patriarki, UK_misogyny"
Sun Nov 10 04:08:36 +0000 2024,@_anakyangbaik_ @thumbprintco Trus para feminis glorified yg namanya body count. Makin jebols itu memex para betina.,meledaaaaak,"UK_patriarki, UK_misogyny"
Sun Nov 10 03:59:33 +0000 2024,@IndoPopBase Dan cowok modelan begini masih aja dibela sama kaum betina rahim anget / feminis Lawak emg,timotius_aprino,"UK_patriarki, UK_misogyny"
Wed Nov 06 14:31:38 +0000 2024,@stafsusthe2 betina melecehkan &amp; merendahkan sesama betina. giliran gw tulis 'betina' aja langsung pada ngamuk2 tuh betina feminis. ngatain gw ngerendahin perempuan dgn kata betina. tipikal betina &amp; standar gandanya.,republic_id2,"UK_patriarki, UK_misogyny"
Wed Nov 06 06:04:00 +0000 2024,@swetnam_joseph Feminis magang mulai ngarang-ngarang Info A1 . Asli ini lucu banget. Betina &amp; kehaluannya itu loh. https://t.co/MN6TVfJsvy,republic_id2,"UK_patriarki, UK_misogyny"
Tue Nov 05 17:33:20 +0000 2024,@muhfadlinugraha itu hanya narasi kaum betina &amp; feminis aja. Kalau iya betina digaji lebih rendah kenapa ga hire betina jd staff. Company bisa hemat banyak.,republic_id2,"UK_patriarki, UK_misogyny"
Mon Nov 04 08:14:57 +0000 2024,Ada Serigala Betina dalam Diri Setiap Perempuan: Psikologi Feminis untuk Meretas Patriarki https://t.co/9drjLZ4WG7 https://t.co/yFP9MPnN9u,mojokstore,"UK_patriarki, UK_misogyny"
Sat Nov 02 23:03:41 +0000 2024,@Stafsus_feminis Mama nya ga salah. Itu hanya bukti betina suka dgn laki2 toxic. Women craves toxicity in a relationship. Justru betina itu bosanan kalau hubungan itu adem ayem aja.,republic_id2,"UK_patriarki, UK_misogyny"
Fri Nov 01 04:56:59 +0000 2024,@Stafsus_feminis @vertebratty Namanya jg betina penerima manfaat &amp; penyedot sumberdaya.,republic_id2,"UK_patriarki, UK_misogyny"
Fri Nov 01 04:51:30 +0000 2024,@Stafsus_feminis Kaum betina sering berkata udah capek2 dibesarkan oleh orang tua ya kali dapat cowok mokondo ga bertanggung jawab. Giliran si begina lacurin dirinya ga kepikiran tuh capeknya orang tua besarin dia. Malah bangga dia lacurin dirinya. ??,republic_id2,"UK_patriarki, UK_misogyny"
Tue Oct 29 17:33:07 +0000 2024,@swetnam_joseph Bayangin feminis pesan ojol ya kali mereka pesan &amp; cancel sampai dapat driver betina. Dulu ads ladyjek gagal. dan coba bayangkan ada driver ojol sebelum pick up nanya dulu kak feminist bukan ya kalau iya cancel aja ,republic_id2,"UK_patriarki, UK_misogyny"
Tue Oct 29 09:48:41 +0000 2024,Jangan lupa coba perhatikan ya itu Panitia Penyambutan Dubes Zionis di Mesjid Istiqlal hampir semua perempuan. Jadi paham kan kenapa gw bilang Feminis Islam Indonesia itu gerakan sampah? Sama aja kecoa jantan betina. Bau busuk kalian menyengat. Ga usah ketinggian mbacot.,_haye_,"UK_patriarki, UK_misogyny"
Mon Oct 28 02:27:06 +0000 2024,Kenapa ga ada feminis yg intervensi kelakuan-kelakuan pelakor ini? Kenapa mereka suka menarget suami orang? Kenapa kaum feminis tidak pernah mengedukasi sesama betina bahwa suami orang itu off limit. Salah laki2 lagi nih?,republic_id2,"UK_patriarki, UK_misogyny"
Fri Oct 25 11:37:44 +0000 2024,betina emang suka membagi-bagikan badannya secara gratis dan itu dienable didukung &amp; dinormalisasi ama gerakan feminis &amp; ideologi 'my body my choice nya' bukan begitu bang @stafsusthe2 ,republic_id2,"UK_patriarki, UK_misogyny"
Wed Oct 23 09:32:03 +0000 2024,Ada Serigala Betina dalam Diri Setiap Perempuan: Psikologi Feminis untuk Meretas Patriarki https://t.co/QSjgCgWjbD https://t.co/EFX2aBFymi,mojokstore,"UK_patriarki, UK_misogyny"
Tue Oct 22 16:52:51 +0000 2024,@markonahajis Minah ni bukan yg bagi talk pasal pembalakan haram dkt kelantan. Byk konten dakyah feminis anti kelantan dkt ML studio kan... Aku dah agak dah feminis liberal betina ni.,coffeesalthoney,"UK_patriarki, UK_misogyny"
Mon Oct 21 18:01:19 +0000 2024,45 aborsi yg telah dilakukan betina ini. ya beginilah mindset betina mau berbuat tapi tidak mau bertanggung jawab. modern women are living with 0 consequence 0 accountability 0 responsibility ini agenda yg didorong oleh feminis kaum konsan-konsen &amp; pro-aborsi,republic_id2,"UK_patriarki, UK_misogyny"
Thu Oct 17 16:54:21 +0000 2024,Sbb tu aku as feminis x setuju company/servis/kaunter gomen offline berjam2 waktu Jumaat. Yng betina ni bukannya pi solat Jumaat jugak sibuk jugak rest sama ngan staff lelaki tapi menyemak kay Watson buat benda camni,TheLux178993393,"UK_patriarki, UK_misogyny"
Mon Oct 14 05:47:29 +0000 2024,@raracsdr @FadliYa13679744 @filo020696 @Tamunull @Pai_C1 Ini pasti contoh betina feminis kalo diuntungkan teriak kesetaraan gender kalo dirugiin jadi makhluk paling lemah haak cuih!!!,Jacksstanly,"UK_patriarki, UK_misogyny"
Wed Oct 09 00:53:20 +0000 2024,@cheucensantuy Ramai yg feminis tanpa sedar. Palabana betol betina macamni https://t.co/MJ9CDz9R0Y,GengMasta,"UK_patriarki, UK_misogyny"
Tue Oct 08 04:44:25 +0000 2024,@efaperfume Betina feminis macam kau tahu ambik yg sedap didengar jer. Nafkah utk yg keperluan. Kehendak tu kau tanggung sendirilah. Kau fikir tuhan jadikan kau perempuan supaya jadi bodoh dan xreti bertanggungjawab dan supaya laki hidup jadi hamba kau ke? Dasar BETINA bodoh.,coffeesalthoney,"UK_patriarki, UK_misogyny"
Sun Oct 06 06:54:28 +0000 2024,@MALAYSIAVIRALLL Nak tanya dekat Bangladesh xde kondom ke?? Ke silibus perancang kehamilan?? Harap feminis boleh berkampung dekat sana and advocate for family planning. Ni baru jantan kalau betina entahlah,TheLux178993393,"UK_patriarki, UK_misogyny"
Fri Sep 27 12:47:23 +0000 2024,@MifcathulHaq @mkjjtims Udh bnyk konten Tiktok terutama cewek2 j4lang yg banggain dirinya ditanyain soal main selingkuh. Emg udh stress kodrat cowok pun skrg juga direndahkan krna betina kek mereka trutama soal paham feminis radikal. Ada cewek2 disana yg terang2an banggain diriny dpt uang bnyk dr OF,cakbane_draws,"UK_patriarki, UK_misogyny"
Mon Sep 23 00:24:14 +0000 2024,@catznada Nah. msh banyak urusan pria. betina feminis cocoknya jdi pembantu saja cukup. ,imamDouma,"UK_patriarki, UK_misogyny"
Sat Jul 06 14:56:59 +0000 2024,@PartaiSocmed Feminis ketimbang menggugat patriaki mending gugat dlu tuh mental betina kpop. ,AgaFarda,"UK_patriarki, UK_misogyny"
Sat Jul 06 08:56:23 +0000 2024,Bacaan weekend: ADA SERIGALA BETINA DALAM DIRI SETIAP PEREMPUAN. Psikologi feminis untuk meretas patriarki. Have a nice weekend everyone! https://t.co/UY6rDIKEAe,nkskrdwyn,"UK_patriarki, UK_misogyny"
Tue Jul 02 17:15:23 +0000 2024,Wakakak monkey betina banyak tingkah sok kaya alias norak ngeblok gue. Makasihh lo nyett #melanongpocongg udah notice komenan gue... Mudah-mudahan lo bisa introspeksi diri berhenti bertingkah feminis rasis ala-ala lolll ,Mrs_SSHY,"UK_patriarki, UK_misogyny"
Fri Jun 28 14:18:26 +0000 2024,18. Ada Serigala Betina dalam Diri Setiap Perempuan Ester Lianawati Wow Buku yg tebalnya 271 lmbar bs ngerangkup kegelisahan perempuan dgn cara sainfik &amp; bs jd starter pack unk yg pngen tau apa itu feminis Krn trllu brpihak pd cewe aku jd pnsran buku yg bgini dgn pov cowo https://t.co/j3DB3kdzQj,ohpratiwi,"UK_patriarki, UK_misogyny"
Tue Jun 25 17:47:37 +0000 2024,Hiu di Under Paris ini feminis bgt. Mengatasi penurunan populasi dg berkembangbiak scr Parteogenesis yang nggak perlu pembuahan dr individu jantan. Lalu muncul keturunan-keturunan betina lainnya dan terjadilah ledakan populasi. aku menjadi manusia pd saat momen itu: https://t.co/FMRUcn9bYY,kunggys,"UK_patriarki, UK_misogyny"
Tue Jun 25 16:01:40 +0000 2024,thx me later ya (siapapun soon to be pacar yus) adeku dah paham feminis https://t.co/yXia8e8Po1,_rose_nymph,UK_patriarki
Fri Jun 14 06:43:33 +0000 2024,@AYB_id Gak sekalian hewan qurbannya juga feminis alias betina,javascript2331,"UK_patriarki, UK_misogyny"
Thu Jun 13 14:59:43 +0000 2024,@solusibukucom Ada Serigala Betina Dalam Diri Perempuan sangat menarik! Alangkah bahagianya kalau aku bisa mendapatkannya melalui GA Minsool! Buku nonfiksi ini bisa melengkapi pengetahuanku tentang feminis yang hanya berdasar pada novel pastinya ,rinchls,"UK_patriarki, UK_misogyny"
Tue May 28 02:39:09 +0000 2024,@infoXwor_ Kebiasaan betina feminis sok savage,Chach202012,"UK_patriarki, UK_misogyny"
Mon May 27 22:05:54 +0000 2024,Kata2 kotor/kasar gw gw tujukan buat kaum betina standar ganda feminazi/man hater/woman supremacy pretending to be feminis dan mata duitan/momekdo. If you have triggered it's mean you're the one of bitch.,jo_phoenix,"UK_patriarki, UK_misogyny"
Sun May 26 05:19:23 +0000 2024,@gadingnstn namanya juga betina feminis.... pasti ada aja pembrlaan aneh dri prmikiran mereka yg udh bersarang laba2 dsna,FronteraFamily,"UK_patriarki, UK_misogyny"
Mon May 20 11:12:30 +0000 2024,hari2 banyak blundernye. emang cewe lagi cewe lagi. buat pejantan dan betina yg antifeminis gue udah CAPEK bukain satu2 mata kalian nanya feminis buat apa. liat baik2 ya taek kejadian2 kek gini tuh BANYAK. dan lagi2 yg salah CEWE. uda gatau lagi gua harus apa di dunia ini.,LXMRGRTH,"UK_victim, UK_patriarki, UK_misogyny"
Wed May 15 23:51:58 +0000 2024,@clandestineivy @femi2673578 Halah feminis tai kucing banyakan ngeles aje. Yg dia maksud feminis kenapa ga ikutan perang kalo nuntut kesetaraan? Bukan cuma betina yg jadi korban perang laki juga jadi pekerja paksa ampe mampus. Giliran ada perang buru2 cuci piring lo pada ,txtdarigenzee,"UK_victim, UK_patriarki, UK_misogyny"
Wed May 15 12:37:07 +0000 2024,@zeezeezazaaa @LonjongDikit @stafsuscolonial Sebenarnya bukan feminis cuma betina-betina dungu yang bermimpi berkuasa hanya dengan selangkangannya,bullcrapallergy,"UK_patriarki, UK_misogyny"
Sat May 11 16:40:59 +0000 2024,8. Ada Serigala Betina dalam Diri Setiap Perempuan: Psikologi Feminis untuk Meretas Patriarki by Ester Lianawati ISBN: 9786239497903 Cetakan: Ke-10 November 2021 Halaman: 292 halaman Format: Paperback Penerbit: EA Books Rating: ? ? ? ? ?/5? https://t.co/1BygZkMtTU,YungTike,"UK_patriarki, UK_misogyny"
Sat May 04 15:41:42 +0000 2024,@stafsuscolonial @delecerak Konon katanya di Manuskrip Naskah Laut Mati sblm hawa ada manusia prempuan yg diciptakan sebelum Hawa diciptakan langsung dr tanah spt Adam (bkn dr tulang rusuk). Akhirnya jdi Iblis betina krna berontak trs sama Tuhan dgn mslh yg hmpir sma dgn kaum feminis skrg. Namanya Lilith,cattheseekers,"UK_patriarki, UK_misogyny"
Fri May 03 11:27:46 +0000 2024,@Riskaav4 Setauku ini bon -Merawat luka batin -Loving the wounded soul -Seorang pria yang melewati duka dengan mencuci piring -Ada serigala betina dalam diri setiap perempuan: psikologi feminis untuk meretas patriarki,khimayaandrn,"UK_patriarki, UK_misogyny"
Sat Apr 27 18:32:16 +0000 2024,@queenmala__ @pegawailangit_ @tanyarlfes Lah bininya cantik lulusan UI lagi. Giliran betina minta mahar ratusan/milyaran dibilang realistis. Kaum feminis bikin gw jijik muak kek lu,junj8284,"UK_patriarki, UK_misogyny"
Sat Apr 27 12:14:58 +0000 2024,@kabardarifey @BANGVELLX @kabarheboh13 Ni betina udah jelek bodoh feminis sjw pula. Najis masih idup yang kaya gini,Chach202012,"UK_patriarki, UK_misogyny, UK_mockery"
Tue Apr 23 18:01:26 +0000 2024,Muka dah hodoh tak laku terpaksa la buat gini biar nampak valid. Minta elak la ada lelaki berkenan dgn betina bodoh ni. Sembang kencang mcm dah 15 tahun kawin. Amik pulak list dari indon sana eloklah. Feminis bodoh ? konoha,eyemanarefiq,"UK_patriarki, UK_misogyny"
Mon Apr 22 02:20:16 +0000 2024,betina feminis dan bapok yg condemned dorang kawin smoga cepat lupus dari dunia ni,hifiveghosst,"UK_patriarki, UK_misogyny"
Fri Apr 12 05:27:03 +0000 2024,@wickedbunnies @SineasM @meutiafaradilla berarti semua manusia bukan dari Tuhan yg membuat manusia wanita tapi dari kera betina hasil eksperimen makhluk terestrial gitu? Btw dalam sains pria memiliki fisik dan kemampuan tempur superior dibanding wanita. lu sebagai SJW feminis anti patriarki american sentris terima gak?,Mitologikal,"UK_patriarki, UK_misogyny"
Fri Apr 12 02:21:13 +0000 2024,Ga usah bawa2 korupsi ndut. Ini soal korupsi timah kmrn kan? Jelas2 itu si betina mesam mesem aja di depan publik. Dlm kasus korupsi istri mnrrt gw ikut salah krn membiarkan si suami bajingan korupsi dan dia menikmati. Gausah bawa2 agenda feminis buat belain koruptor.,msl1896,"UK_patriarki, UK_misogyny"
